timestamp,EEG1,EEG2,EEG3,EEG4,EEG5,EEG6,EEG7,EEG8,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,BatteryLevel,Counter,ValidationIndicator
1690535497683,11.760192,13.464774,17.415839,12.272399,13.006829,4.38644,3.917257,-12.50989,0.028,0.959,-0.22,0.57,0.272,0.486,93.285,213257,1
1690535497687,16.875329,17.334967,16.676205,13.643211,12.26723,2.651559,-8.003542,-13.764259,0.022,0.959,-0.219,0.402,0.313,0.525,93.285,213258,1
1690535497691,19.737693,21.8909,13.009721,9.222014,6.160084,-1.684173,-5.169721,-17.597471,0.024,0.961,-0.219,0.449,0.367,0.529,93.285,213259,1
1690535497695,17.238115,15.822996,13.197906,3.501948,6.005718,-5.548705,-10.200072,-17.207854,0.029,0.96,-0.218,0.472,0.264,0.57,93.285,213260,1
1690535497699,19.123661,18.638235,10.551665,-2.341165,0.7868,-10.446684,-11.818971,-18.62521,0.023,0.959,-0.221,0.403,0.347,0.593,93.285,213261,1
1690535497703,19.258081,16.01396,7.535068,-4.348417,-6.459933,-14.556503,-19.901093,-18.48264,0.024,0.96,-0.219,0.471,0.276,0.484,93.285,213262,1
1690535497707,14.322024,12.537203,1.742786,-9.247432,-8.934635,-17.112437,-15.931735,-23.098686,0.025,0.96,-0.219,0.435,0.316,0.557,93.285,213263,1
1690535497711,12.23401,5.085179,0.754644,-14.760139,-13.676116,-18.579028,-18.071886,-20.32307,0.027,0.961,-0.218,0.386,0.344,0.586,93.285,213264,1
1690535497715,9.050877,4.500209,-6.166373,-19.759894,-16.074382,-17.658063,-16.759647,-14.593736,0.025,0.959,-0.219,0.43,0.319,0.468,93.285,213265,1
1690535497719,2.183399,-2.332882,-8.608294,-25.825047,-22.563102,-16.206472,-12.356961,-12.960508,0.028,0.961,-0.218,0.529,0.394,0.54,93.285,213266,1
1690535497723,-1.409601,-8.505001,-9.137867,-28.024606,-22.387845,-17.529444,-7.032587,-7.699849,0.026,0.963,-0.219,0.487,0.424,0.556,93.285,213267,1
1690535497727,-6.95969,-8.251267,-14.874439,-28.280627,-16.057277,-10.253879,-4.808132,-0.4522,0.028,0.961,-0.22,0.485,0.25,0.566,93.285,213268,1
1690535497731,-10.397908,-12.940297,-12.818349,-22.672408,-20.639265,-10.298073,-3.79001,3.762968,0.025,0.96,-0.217,0.45,0.423,0.527,93.285,213269,1
1690535497735,-14.984321,-15.494407,-18.484977,-27.128171,-13.539294,-3.471836,2.632035,9.82925,0.025,0.96,-0.219,0.501,0.257,0.583,93.285,213270,1
1690535497739,-16.360114,-11.722949,-16.802151,-22.422998,-11.951402,2.132064,6.463726,9.74683,0.027,0.96,-0.219,0.423,0.31,0.597,93.285,213271,1
1690535497743,-16.144843,-14.981167,-15.592549,-15.567645,-8.604669,4.979546,9.509826,13.886984,0.025,0.959,-0.217,0.435,0.321,0.525,93.285,213272,1
1690535497747,-18.141629,-13.823728,-11.351267,-13.354996,-4.196776,13.418243,11.17024,21.697131,0.026,0.96,-0.217,0.442,0.391,0.47,93.285,213273,1
1690535497751,-17.872871,-11.363656,-13.178977,-8.967671,-1.110471,13.500201,16.185328,17.707733,0.027,0.961,-0.22,0.397,0.368,0.595,93.285,213274,1
1690535497755,-18.588346,-9.445468,-5.487023,-6.402621,2.180405,22.447699,17.466589,18.515185,0.028,0.959,-0.218,0.481,0.345,0.55,93.285,213275,1
1690535497759,-13.745471,-9.532978,-2.030922,0.043469,8.61133,21.232565,16.31916,20.218314,0.028,0.96,-0.217,0.478,0.29,0.518,93.285,213276,1
1690535497763,-12.828394,-6.158936,4.577559,3.325421,13.992363,24.309958,19.586403,15.793438,0.024,0.959,-0.217,0.493,0.36,0.496,93.285,213277,1
1690535497767,-7.017111,3.164231,9.131073,8.9571,13.162564,26.018515,12.923404,12.94125,0.025,0.959,-0.22,0.458,0.389,0.578,93.285,213278,1
1690535497771,-1.389116,6.799649,9.985084,10.675006,13.885776,23.25941,12.077417,11.013645,0.025,0.96,-0.22,0.384,0.332,0.553,93.285,213279,1
1690535497775,0.306253,10.206091,13.657426,16.920217,14.101377,17.770769,9.209586,6.877344,0.024,0.961,-0.219,0.437,0.298,0.499,93.285,213280,1
1690535497779,4.779116,12.680973,17.431953,16.640977,12.836755,17.71636,3.492287,6.64857,0.027,0.961,-0.218,0.444,0.284,0.58,93.285,213281,1
1690535497783,10.050842,19.931806,16.15493,14.578379,12.402856,11.279754,1.047443,-2.459787,0.024,0.961,-0.219,0.523,0.268,0.495,93.285,213282,1
1690535497787,16.914994,17.451489,18.817061,11.272508,5.680061,5.549,-4.31729,-10.189564,0.025,0.959,-0.218,0.438,0.268,0.538,93.285,213283,1
1690535497791,16.721385,16.374855,12.796876,9.580529,4.712857,-0.18603,-6.430703,-10.526891,0.028,0.961,-0.218,0.428,0.405,0.532,93.285,213284,1
1690535497795,16.480938,18.406071,19.434607,7.147306,-0.983076,-2.566299,-15.067731,-15.776895,0.024,0.961,-0.22,0.381,0.37,0.521,93.285,213285,1
1690535497799,22.284576,13.519118,10.38916,0.290493,-5.16073,-4.406812,-20.910561,-16.382999,0.024,0.961,-0.217,0.417,0.352,0.447,93.285,213286,1
1690535497803,19.245264,13.052042,6.963933,-2.188796,-9.049906,-13.034762,-19.625396,-17.906751,0.027,0.957,-0.218,0.497,0.413,0.546,93.285,213287,1
1690535497807,14.585044,10.089632,2.576493,-6.007689,-13.43953,-15.488503,-18.084189,-14.207225,0.028,0.961,-0.219,0.416,0.349,0.478,93.285,213288,1
1690535497811,15.649797,7.870948,-3.757634,-10.912231,-13.771986,-19.587931,-20.189755,-16.237053,0.029,0.961,-0.218,0.478,0.384,0.489,93.285,213289,1
1690535497815,9.481901,2.156149,-3.475418,-15.663372,-15.876372,-20.462386,-20.004893,-14.238861,0.027,0.959,-0.219,0.443,0.354,0.47,93.285,213290,1
1690535497819,5.130954,-1.870565,-4.749578,-16.629137,-11.692338,-14.810356,-19.369046,-8.094011,0.029,0.96,-0.219,0.401,0.352,0.48,93.285,213291,1
1690535497823,-0.288628,-2.620654,-8.178303,-17.35509,-17.300876,-14.084747,-18.785088,-4.024809,0.026,0.959,-0.218,0.449,0.303,0.533,93.285,213292,1
1690535497827,-2.954763,-14.182608,-13.130529,-17.532512,-15.120346,-10.515075,-12.009306,0.961504,0.026,0.96,-0.221,0.418,0.346,0.579,93.285,213293,1
1690535497831,-12.847769,-14.637176,-16.096249,-21.682889,-15.543786,-7.507802,-11.505062,7.167879,0.025,0.959,-0.22,0.427,0.458,0.502,93.285,213294,1
1690535497835,-16.360915,-16.964705,-20.3782,-18.483293,-10.953145,-0.213201,-4.265549,9.153179,0.028,0.958,-0.22,0.459,0.336,0.356,93.285,213295,1
1690535497839,-15.468332,-20.239445,-17.155487,-17.464998,-6.546757,3.296799,1.86658,12.932873,0.02,0.96,-0.219,0.422,0.353,0.391,93.285,213296,1
1690535497843,-17.182209,-20.275792,-13.270895,-15.336885,-0.753824,6.940841,3.475029,15.924855,0.028,0.959,-0.22,0.432,0.291,0.48,93.285,213297,1
1690535497847,-19.466849,-21.033019,-13.725367,-9.100366,4.441086,12.185954,9.234288,18.132417,0.028,0.959,-0.218,0.457,0.326,0.545,93.285,213298,1
1690535497851,-24.02526,-14.467557,-9.200443,-2.964524,3.966844,17.061853,10.853846,17.295079,0.024,0.956,-0.219,0.394,0.379,0.406,93.285,213299,1
1690535497855,-16.301642,-12.571179,-4.200697,-1.41456,7.827142,20.248162,14.458274,15.375849,0.026,0.96,-0.219,0.325,0.406,0.475,93.285,213300,1
1690535497859,-15.193452,-12.593092,0.570217,6.493887,12.36885,22.970268,15.514795,18.78764,0.024,0.959,-0.22,0.427,0.354,0.42,93.285,213301,1
1690535497863,-16.703877,-6.225548,2.925687,8.834073,17.489286,21.976981,16.399163,16.699311,0.026,0.962,-0.219,0.551,0.464,0.442,93.285,213302,1
1690535497867,-8.187388,0.304803,5.72462,15.171739,19.3291,23.599321,14.002734,9.22977,0.028,0.961,-0.217,0.455,0.362,0.493,93.285,213303,1
1690535497871,-2.481013,-0.55964,11.09679,16.216528,23.720936,21.150526,9.309529,5.808789,0.024,0.96,-0.22,0.379,0.341,0.586,93.285,213304,1
1690535497875,-3.175364,7.968245,13.76641,15.185175,21.377504,17.004309,9.915791,5.467413,0.024,0.96,-0.219,0.33,0.378,0.544,93.285,213305,1
1690535497879,2.012197,12.112181,14.795648,17.799059,17.091836,16.52404,3.454143,-2.144797,0.027,0.962,-0.219,0.433,0.406,0.51,93.285,213306,1
1690535497883,6.269541,16.320806,19.246015,12.712354,18.090964,12.287947,-0.112751,-8.23975,0.027,0.959,-0.218,0.338,0.384,0.514,93.285,213307,1
1690535497887,7.170537,14.24366,19.461591,14.953805,11.851074,6.889129,-2.455049,-9.341666,0.026,0.961,-0.22,0.397,0.267,0.495,93.285,213308,1
1690535497891,5.016173,17.253035,16.905965,15.14586,10.490226,4.181352,-5.06262,-14.029215,0.029,0.961,-0.218,0.484,0.259,0.511,93.285,213309,1
1690535497895,9.697036,13.535895,13.153121,11.910286,6.016688,-6.068924,-5.993434,-18.584608,0.028,0.96,-0.219,0.391,0.343,0.564,93.285,213310,1
1690535497899,12.375223,13.443696,9.320784,3.886503,-0.388626,-7.059712,-11.701131,-19.494629,0.03,0.96,-0.219,0.328,0.329,0.425,93.285,213311,1
1690535497903,12.700888,10.624054,5.941517,0.198814,-2.282919,-12.460087,-14.727861,-17.999426,0.028,0.959,-0.219,0.356,0.403,0.56,93.285,213312,1
1690535497907,9.6763,8.362493,4.481663,-2.677768,-2.525376,-16.321191,-16.89352,-16.370575,0.024,0.958,-0.218,0.368,0.367,0.429,93.285,213313,1
1690535497911,6.686052,7.025638,-1.52836,-8.090341,-7.887952,-22.535981,-18.004657,-18.846966,0.028,0.961,-0.219,0.271,0.391,0.422,93.285,213314,1
1690535497915,1.680424,1.211483,-7.242856,-8.652801,-9.263966,-17.809617,-15.717188,-14.909682,0.028,0.96,-0.218,0.431,0.341,0.479,93.285,213315,1
1690535497919,-3.48346,-1.301018,-6.532107,-9.384051,-13.908375,-21.806441,-15.077888,-10.333473,0.031,0.959,-0.219,0.367,0.44,0.417,93.285,213316,1
1690535497923,-10.85272,-8.221711,-11.219591,-12.709916,-11.640121,-15.066004,-13.576385,-8.563894,0.026,0.96,-0.219,0.416,0.406,0.468,93.285,213317,1
1690535497927,-11.183581,-9.066535,-17.338681,-15.708092,-10.456764,-17.663546,-8.054619,-4.808576,0.028,0.959,-0.221,0.404,0.359,0.448,93.285,213318,1
1690535497931,-10.651523,-15.064827,-9.649519,-15.306777,-7.265681,-12.725135,-4.255857,3.282916,0.025,0.961,-0.219,0.442,0.275,0.454,93.285,213319,1
1690535497935,-19.127826,-14.351832,-19.800391,-17.030067,-5.38423,-9.249301,2.544902,4.802657,0.023,0.958,-0.219,0.335,0.401,0.499,93.285,213320,1
1690535497939,-19.48829,-12.990624,-16.196101,-12.641976,-3.749681,-2.607693,8.758248,9.306483,0.026,0.96,-0.219,0.293,0.335,0.54,93.285,213321,1
1690535497943,-22.968701,-13.439319,-13.811548,-9.284948,3.836451,2.57952,8.425174,12.937159,0.025,0.961,-0.218,0.382,0.419,0.561,93.285,213322,1
1690535497947,-26.345955,-14.290818,-11.091126,-4.108152,8.900986,6.811211,10.406075,16.604606,0.026,0.959,-0.219,0.342,0.393,0.488,93.285,213323,1
1690535497951,-23.516622,-11.161201,-8.539545,2.592425,11.219313,10.663001,16.811369,14.890183,0.024,0.96,-0.219,0.36,0.379,0.362,93.285,213324,1
1690535497955,-24.382935,-7.746386,-6.27328,6.42568,13.979384,13.316147,21.548224,16.590226,0.031,0.96,-0.219,0.329,0.338,0.519,93.285,213325,1
1690535497959,-22.336352,-8.422007,-2.498312,9.25812,17.641098,20.720628,16.168207,14.972208,0.029,0.96,-0.219,0.381,0.298,0.445,93.285,213326,1
1690535497963,-16.641963,-0.590837,5.063457,13.688972,19.610467,17.915932,18.940397,14.355465,0.025,0.96,-0.219,0.42,0.419,0.435,93.285,213327,1
1690535497967,-8.859146,3.647083,8.221272,17.193919,22.151516,18.534152,20.184113,11.099146,0.026,0.958,-0.219,0.383,0.38,0.419,93.285,213328,1
1690535497971,-9.162288,6.425621,11.359184,18.897723,19.420981,14.266767,15.111323,7.834295,0.024,0.96,-0.218,0.408,0.421,0.41,93.285,213329,1
1690535497975,-2.005244,13.346194,12.65163,22.263066,16.463683,11.312305,15.645016,6.092629,0.026,0.958,-0.219,0.451,0.348,0.488,93.285,213330,1
1690535497979,0.649064,14.502796,17.047585,18.581103,18.4208,10.93977,7.914123,4.54622,0.027,0.959,-0.219,0.357,0.427,0.481,93.285,213331,1
1690535497983,3.62515,18.368355,15.695163,18.141591,13.210282,3.664945,5.809523,-1.444513,0.026,0.96,-0.219,0.344,0.487,0.536,93.285,213332,1
1690535497987,9.167664,20.973121,13.826643,17.343137,12.248849,1.37093,-3.557412,-5.360187,0.028,0.959,-0.218,0.445,0.354,0.497,93.285,213333,1
1690535497991,8.752836,21.093735,15.942229,12.49325,9.392099,-2.974925,-5.407998,-13.653213,0.025,0.961,-0.219,0.436,0.452,0.388,93.285,213334,1
1690535497995,9.630331,18.656923,14.860025,8.583615,5.372796,-12.015932,-7.982117,-10.588047,0.026,0.96,-0.22,0.481,0.444,0.464,93.285,213335,1
1690535497999,9.085966,18.160348,13.329016,10.171806,-1.463422,-15.485256,-11.055418,-14.925882,0.027,0.961,-0.219,0.406,0.338,0.445,93.285,213336,1
1690535498003,9.877311,13.259738,7.504021,4.053239,-4.301646,-18.147105,-18.057912,-15.663685,0.028,0.959,-0.221,0.352,0.483,0.431,93.285,213337,1
1690535498007,10.558842,8.473821,3.288606,0.93087,-10.924006,-21.460795,-18.078773,-17.282223,0.028,0.959,-0.218,0.408,0.364,0.347,93.285,213338,1
1690535498011,7.430941,5.756918,-1.483326,-8.261598,-11.167856,-18.724164,-16.248746,-14.642958,0.032,0.958,-0.217,0.432,0.361,0.507,93.284,213339,1
1690535498015,5.205996,0.448781,-6.506075,-12.370018,-18.675081,-20.49726,-16.393811,-13.306335,0.028,0.958,-0.218,0.346,0.377,0.564,93.284,213340,1
1690535498019,3.366893,-5.304248,-9.677999,-11.64318,-16.011782,-18.093523,-10.304266,-7.085444,0.029,0.959,-0.218,0.351,0.383,0.448,93.284,213341,1
1690535498023,-2.205356,-8.779286,-14.778791,-18.365237,-18.539402,-17.408852,-10.723141,-2.712986,0.027,0.959,-0.217,0.33,0.471,0.379,93.284,213342,1
1690535498027,-7.048901,-11.688544,-16.924902,-22.300693,-15.908003,-14.870063,-2.347731,0.457532,0.027,0.96,-0.218,0.319,0.47,0.574,93.284,213343,1
1690535498031,-9.959549,-14.204824,-16.947548,-18.947296,-12.485578,-12.945677,-1.695301,5.449106,0.027,0.961,-0.219,0.306,0.394,0.534,93.284,213344,1
1690535498035,-14.009799,-14.361553,-21.261386,-15.550106,-9.552696,-10.530096,4.467846,11.511637,0.027,0.962,-0.218,0.339,0.422,0.454,93.284,213345,1
1690535498039,-18.67298,-17.557177,-17.999949,-14.654828,-8.369403,-6.426525,9.339938,10.663434,0.027,0.96,-0.221,0.448,0.414,0.564,93.284,213346,1
1690535498043,-17.930252,-18.673004,-17.888333,-8.54331,-5.946059,0.500597,17.470693,15.394148,0.028,0.96,-0.218,0.318,0.446,0.483,93.284,213347,1
1690535498047,-15.295469,-18.365475,-14.829228,-6.410193,-3.706761,1.755279,16.692333,16.361016,0.026,0.959,-0.22,0.344,0.408,0.428,93.284,213348,1
1690535498051,-23.772801,-15.041864,-8.822735,0.070708,2.467227,4.296048,20.822094,17.215936,0.024,0.959,-0.218,0.286,0.358,0.449,93.284,213349,1
1690535498055,-20.068159,-13.124451,-6.52523,-1.286293,0.286478,8.963066,16.89956,19.834701,0.025,0.96,-0.22,0.21,0.312,0.366,93.284,213350,1
1690535498059,-17.443024,-13.927928,0.132691,6.179309,6.186896,11.696272,17.928287,19.629753,0.029,0.959,-0.219,0.272,0.405,0.487,93.284,213351,1
1690535498063,-11.588463,-2.749356,5.876349,9.779059,6.536286,11.610821,16.378785,15.645749,0.026,0.958,-0.219,0.36,0.435,0.459,93.284,213352,1
1690535498067,-7.972494,0.166266,6.163649,12.028504,10.996691,9.691747,17.385076,10.692513,0.03,0.959,-0.221,0.252,0.426,0.458,93.284,213353,1
1690535498071,-0.568609,5.293675,10.051757,18.361885,13.253195,9.272973,15.752264,3.72664,0.027,0.96,-0.217,0.342,0.419,0.437,93.284,213354,1
1690535498075,2.039362,1.149705,12.602994,16.900097,12.351008,10.853638,10.39573,1.874653,0.026,0.959,-0.22,0.203,0.424,0.44,93.284,213355,1
1690535498079,8.059475,10.865474,14.205813,20.102098,5.346721,6.16394,5.668932,1.258246,0.024,0.959,-0.218,0.326,0.453,0.332,93.284,213356,1
1690535498083,6.226218,12.932892,19.355421,22.556448,3.577385,2.288593,-3.260519,-6.713246,0.024,0.96,-0.218,0.287,0.462,0.523,93.284,213357,1
1690535498087,14.571363,16.757416,18.712887,20.115096,-2.595773,0.263404,-5.774093,-9.716244,0.029,0.961,-0.218,0.368,0.418,0.392,93.284,213358,1
1690535498091,19.944899,15.951362,17.240622,18.123478,-1.346896,-0.840631,-4.418196,-11.011701,0.024,0.96,-0.219,0.383,0.426,0.528,93.284,213359,1
1690535498095,16.952571,19.426306,15.077191,14.597127,-8.020486,-8.458892,-11.043247,-17.431479,0.028,0.961,-0.218,0.319,0.425,0.426,93.284,213360,1
1690535498099,18.296378,10.677664,9.9308,8.531506,-11.277914,-12.065716,-16.099084,-21.124373,0.024,0.959,-0.218,0.34,0.3,0.405,93.284,213361,1
1690535498103,16.543089,10.495831,5.956967,4.422678,-16.882154,-18.801166,-15.840468,-15.15218,0.026,0.959,-0.22,0.244,0.361,0.463,93.284,213362,1
1690535498107,20.028835,3.392796,1.978938,-2.127508,-16.834668,-16.737407,-18.133771,-15.118993,0.023,0.96,-0.219,0.296,0.408,0.444,93.284,213363,1
1690535498111,18.179461,1.908319,0.126546,-7.171342,-20.89555,-21.432265,-18.177914,-16.544694,0.025,0.959,-0.22,0.349,0.425,0.49,93.284,213364,1
1690535498115,15.215273,-2.534995,-4.258316,-10.83478,-22.065483,-20.397935,-22.999549,-10.401078,0.027,0.957,-0.22,0.302,0.393,0.487,93.284,213365,1
1690535498119,10.472439,-3.164791,-12.219296,-12.834133,-25.686915,-19.011487,-16.198887,-8.35178,0.027,0.959,-0.22,0.258,0.413,0.466,93.284,213366,1
1690535498123,6.586122,-6.854483,-14.262698,-13.528276,-21.27941,-18.625182,-15.550909,-7.681116,0.024,0.959,-0.217,0.259,0.416,0.461,93.284,213367,1
1690535498127,2.614269,-11.755599,-16.118623,-13.704144,-21.40658,-14.897744,-11.13248,-4.479272,0.028,0.96,-0.22,0.279,0.326,0.445,93.284,213368,1
1690535498131,0.429213,-17.71233,-19.623907,-14.429943,-22.860401,-13.204542,-4.481612,1.445801,0.032,0.959,-0.22,0.306,0.319,0.543,93.284,213369,1
1690535498135,-1.370654,-17.260754,-16.648078,-12.662787,-17.494145,-6.293309,-4.507426,6.728956,0.025,0.958,-0.221,0.293,0.416,0.471,93.284,213370,1
1690535498139,-3.411478,-17.654739,-14.870901,-12.532089,-14.800549,-1.529072,0.717592,13.238226,0.029,0.959,-0.217,0.351,0.505,0.43,93.284,213371,1
1690535498143,-7.121288,-17.257334,-13.500664,-6.31316,-8.95896,2.532858,6.931152,10.905271,0.027,0.961,-0.219,0.314,0.423,0.384,93.284,213372,1
1690535498147,-3.906769,-14.923599,-12.06628,-5.938328,-9.40201,6.612442,10.240321,15.543321,0.027,0.961,-0.218,0.275,0.467,0.469,93.284,213373,1
1690535498151,-4.072528,-12.051807,-6.943583,0.55616,-5.831002,10.8173,11.428242,14.877792,0.026,0.959,-0.218,0.327,0.47,0.419,93.284,213374,1
1690535498155,-2.112425,-12.146375,-6.419846,1.277798,-1.480769,17.865268,13.690971,13.603898,0.029,0.959,-0.22,0.355,0.402,0.414,93.284,213375,1
1690535498159,-1.291127,-8.474474,-3.944856,6.46816,0.754683,19.27198,12.623427,16.220757,0.027,0.96,-0.218,0.293,0.466,0.436,93.284,213376,1
1690535498163,-1.607939,-2.66744,1.492766,13.166353,4.996784,16.978642,15.28609,11.239169,0.026,0.96,-0.219,0.317,0.399,0.506,93.284,213377,1
1690535498167,5.215741,1.570039,4.656236,13.703862,5.881771,17.998874,11.181455,7.933332,0.025,0.958,-0.217,0.406,0.408,0.446,93.284,213378,1
1690535498171,7.346286,7.718595,9.986031,20.880337,9.562866,16.997084,9.074884,6.614726,0.026,0.96,-0.217,0.32,0.451,0.351,93.284,213379,1
1690535498175,10.792356,11.290594,13.449728,18.685233,8.77496,11.961978,9.476295,2.417149,0.026,0.96,-0.217,0.26,0.482,0.407,93.284,213380,1
1690535498179,16.426763,14.587626,12.207449,21.996547,9.433388,10.216842,7.183291,-0.452527,0.028,0.96,-0.219,0.339,0.474,0.413,93.284,213381,1
1690535498183,19.050782,19.156043,17.127077,21.242077,8.357156,9.97403,1.674175,-5.099143,0.026,0.959,-0.219,0.285,0.45,0.414,93.284,213382,1
1690535498187,22.141249,18.856442,18.495713,15.55274,3.012211,6.190939,-2.405511,-8.161753,0.033,0.959,-0.217,0.248,0.475,0.426,93.284,213383,1
1690535498191,21.414281,16.631109,18.80198,16.38386,1.662345,-1.212599,-9.766218,-12.493303,0.029,0.961,-0.22,0.351,0.454,0.338,93.284,213384,1
1690535498195,24.486527,18.929202,16.91445,9.455975,-6.104931,-3.269364,-14.480413,-14.949312,0.028,0.958,-0.219,0.311,0.404,0.489,93.284,213385,1
1690535498199,19.921383,18.999852,9.702822,8.197616,-4.756022,-7.693779,-16.49739,-15.566698,0.028,0.96,-0.219,0.368,0.331,0.518,93.284,213386,1
1690535498203,19.486965,12.478318,7.855607,5.738354,-6.207684,-11.36707,-15.56003,-17.330405,0.028,0.961,-0.218,0.315,0.479,0.473,93.284,213387,1
1690535498207,21.383521,11.695928,5.993456,0.738559,-12.031727,-18.992388,-14.786312,-18.190029,0.025,0.959,-0.22,0.238,0.376,0.383,93.284,213388,1
1690535498211,18.286783,8.193779,-2.234676,-6.644843,-11.701932,-16.155839,-15.969782,-15.831748,0.03,0.961,-0.22,0.31,0.443,0.382,93.284,213389,1
1690535498215,16.474927,3.208044,-5.051842,-13.116622,-13.844048,-16.067072,-17.554564,-10.119655,0.03,0.96,-0.219,0.303,0.449,0.464,93.284,213390,1
1690535498219,12.068901,0.034209,-7.745129,-12.619257,-15.474436,-16.267482,-17.709599,-11.118303,0.027,0.961,-0.219,0.248,0.388,0.406,93.284,213391,1
1690535498223,4.984229,-5.151972,-12.273894,-13.4159,-17.106249,-11.579804,-13.834792,-0.460123,0.026,0.96,-0.219,0.322,0.393,0.358,93.284,213392,1
1690535498227,-3.154687,-9.241504,-19.211789,-15.56726,-15.684432,-10.920963,-13.298631,1.124715,0.029,0.959,-0.217,0.185,0.47,0.407,93.284,213393,1
1690535498231,-5.316434,-13.606104,-16.280906,-14.80955,-13.446854,-4.313829,-7.538103,6.103229,0.027,0.959,-0.219,0.333,0.428,0.507,93.284,213394,1
1690535498235,-7.168686,-16.862819,-19.066766,-15.099611,-11.624048,-4.991814,-2.926605,9.926831,0.024,0.961,-0.219,0.187,0.516,0.381,93.284,213395,1
1690535498239,-7.219496,-18.939719,-15.356953,-9.173815,-4.367002,2.151262,6.095924,16.691446,0.027,0.959,-0.218,0.292,0.47,0.508,93.284,213396,1
1690535498243,-6.679994,-18.96742,-15.323947,-9.939327,-1.051808,2.739686,9.119878,16.693695,0.027,0.959,-0.22,0.208,0.455,0.409,93.284,213397,1
1690535498247,-11.430876,-15.052689,-14.774424,-4.602568,0.963022,13.910511,14.010609,18.636429,0.027,0.96,-0.218,0.264,0.564,0.461,93.284,213398,1
